Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD8641,James,Beverages,Soft Drinks,Koregaon Park,4/23/2024,South,1783,0.26,606.22,Maharashtra
OD8642,Shree,Snacks,Cookies,Pune Cantonment,9/26/2024,South,1390,0.32,500.4,Maharashtra
OD8643,James,Oil & Masala,Edible Oil & Ghee,Baner,11/24/2023,South,2104,0.29,168.32,Maharashtra
OD8644,Willams,Beverages,Health Drinks,Viman Nagar,4/30/2024,South,992,0.17,158.72,Maharashtra
OD8645,Ram,Snacks,Cookies,Pimpri-Chinchwad,10-07-2024,South,1426,0.28,228.16,Maharashtra
OD8646,Krithika,Fruits & Veggies,Organic Fruits,Camp,5/20/2024,West,1836,0.19,165.24,Maharashtra
OD8647,Arutra,Bakery,Breads & Buns,Mulshi,12/24/2021,West,836,0.1,91.96,Maharashtra
OD8648,Roshan,Bakery,Biscuits,Aundh,11-10-2023,West,828,0.2,215.28,Maharashtra
OD8649,Shah,"Eggs, Meat & Fish",Chicken,Pimpri-Chinchwad,06-06-2024,West,2136,0.27,427.2,Maharashtra
OD8650,Arvind,Fruits & Veggies,Fresh Fruits,Lonikand,11/13/2023,West,1087,0.26,391.32,Maharashtra
OD8651,Amrish,Food Grains,Rice,Pune,9/20/2023,West,1638,0.32,458.64,Maharashtra
OD8652,Ravi,Snacks,Chocolates,Mulshi,3/18/2021,West,1534,0.22,322.14,Maharashtra
OD8653,Vinne,Bakery,Biscuits,Wagholi,11/24/2023,West,884,0.14,167.96,Maharashtra
OD8654,Amy,Beverages,Soft Drinks,Rajgurunagar,10-06-2024,West,2132,0.13,703.56,Maharashtra
OD8655,Haseena,Bakery,Biscuits,Baner,11/13/2023,West,564,0.33,118.44,Maharashtra
OD8656,Anu,Bakery,Breads & Buns,Pune University,11-03-2022,West,1773,0.22,478.71,Maharashtra
OD8657,Hussain,"Eggs, Meat & Fish",Mutton,Wagholi,12/14/2022,West,1318,0.23,79.08,Maharashtra
OD8658,Krithika,Fruits & Veggies,Fresh Vegetables,Koregaon Park,9/19/2022,West,1712,0.31,547.84,Maharashtra
OD8659,Anu,Oil & Masala,Masalas,Dhanori,12/14/2024,West,743,0.12,200.61,Maharashtra
OD8660,Sundar,"Eggs, Meat & Fish",Fish,Dehu Road,09-06-2022,West,1896,0.27,189.6,Maharashtra
OD8661,Yusuf,Food Grains,Rice,Dehu Road,11/20/2022,West,2027,0.32,263.51,Maharashtra
OD8662,Ganesh,Food Grains,Rice,Bhosari,3/21/2024,West,2192,0.12,767.2,Maharashtra
OD8663,Aditi,Food Grains,Atta & Flour,Lonikand,11/24/2023,West,1259,0.24,226.62,Maharashtra
OD8664,Anu,"Eggs, Meat & Fish",Mutton,Bavdhan,12/15/2024,West,2037,0.12,305.55,Maharashtra
OD8665,Veena,Food Grains,Dals & Pulses,Pune University,07-08-2024,West,1135,0.31,147.55,Maharashtra
OD8666,Vince,"Eggs, Meat & Fish",Chicken,Mulshi,4/25/2021,West,1108,0.26,365.64,Maharashtra
OD8667,Sabeela,Food Grains,Rice,Dhanori,8/28/2024,West,2285,0.31,251.35,Maharashtra
OD8668,Surya,Bakery,Cakes,Aundh,05-03-2022,West,624,0.21,274.56,Maharashtra
OD8669,Vinne,Snacks,Chocolates,Narhe,11-05-2021,West,1157,0.22,242.97,Maharashtra
OD8670,Kumar,Bakery,Biscuits,Wagholi,11/13/2022,West,911,0.11,209.53,Maharashtra
OD8671,Alan,Bakery,Biscuits,Bavdhan,11-06-2024,West,1919,0.29,767.6,Maharashtra
OD8672,Anu,"Eggs, Meat & Fish",Chicken,Koregaon Park,12-01-2024,West,2263,0.19,950.46,Maharashtra
OD8673,Kumar,Bakery,Cakes,Hadapsar,10-11-2021,West,613,0.31,263.59,Maharashtra
OD8674,Jackson,Fruits & Veggies,Organic Fruits,Kothrud,07-09-2021,West,1764,0.15,617.4,Maharashtra
OD8675,Rumaiza,"Eggs, Meat & Fish",Eggs,Pune Cantonment,10/17/2023,West,1236,0.33,197.76,Maharashtra
OD8676,Amrish,Beverages,Soft Drinks,Rajgurunagar,02-10-2024,West,685,0.23,219.2,Maharashtra
OD8677,Ram,Snacks,Chocolates,Pune University,8/25/2022,West,890,0.1,267,Maharashtra
OD8678,Aditi,Beverages,Health Drinks,Koregaon Park,1/30/2024,West,1920,0.34,268.8,Maharashtra
OD8679,Shree,Fruits & Veggies,Fresh Vegetables,Pimpri-Chinchwad,01-05-2022,West,508,0.28,76.2,Maharashtra
OD8680,Aditi,Oil & Masala,Masalas,Rajgurunagar,5/30/2024,West,2386,0.33,835.1,Maharashtra
OD8681,Shah,Beverages,Soft Drinks,Mundhwa,04-08-2021,West,1659,0.34,282.03,Maharashtra
OD8682,Suresh,Snacks,Cookies,Viman Nagar,07-06-2021,West,1645,0.12,493.5,Maharashtra
OD8683,Arutra,Fruits & Veggies,Organic Fruits,Pune University,11-10-2024,West,558,0.19,50.22,Maharashtra
OD8684,Sharon,"Eggs, Meat & Fish",Chicken,Hinjawadi,09-03-2022,West,1244,0.23,87.08,Maharashtra
OD8685,Sharon,Food Grains,Rice,Mulshi,9/17/2023,West,2469,0.24,543.18,Maharashtra
OD8686,Sheeba,"Eggs, Meat & Fish",Fish,Kothrud,11-06-2024,West,1424,0.1,583.84,Maharashtra
OD8687,Malik,Food Grains,Organic Staples,Dehu Road,2/20/2024,West,2286,0.23,114.3,Maharashtra
OD8688,James,Food Grains,Dals & Pulses,Camp,10-09-2023,West,846,0.17,118.44,Maharashtra
OD8689,Arutra,Fruits & Veggies,Fresh Vegetables,Sholapur,9/24/2023,West,1037,0.2,414.8,Maharashtra
OD8690,Jonas,Beverages,Health Drinks,Bavdhan,08-08-2023,West,570,0.17,142.5,Maharashtra
OD8691,Anu,Food Grains,Atta & Flour,Pimpri-Chinchwad,12/24/2024,West,953,0.21,428.85,Maharashtra
OD8692,Hussain,Oil & Masala,Masalas,Dhanori,10-03-2023,West,1274,0.2,407.68,Maharashtra
OD8693,Peer,Food Grains,Dals & Pulses,Hadapsar,6/13/2024,West,1063,0.27,265.75,Maharashtra
OD8694,Roshan,Fruits & Veggies,Fresh Vegetables,Camp,11-07-2023,West,2454,0.23,588.96,Maharashtra
OD8695,Ridhesh,Snacks,Chocolates,Viman Nagar,12/24/2024,West,838,0.12,268.16,Maharashtra
OD8696,Arvind,Oil & Masala,Edible Oil & Ghee,Hadapsar,4/25/2021,West,2139,0.14,149.73,Maharashtra
OD8697,Mathew,Fruits & Veggies,Organic Fruits,Hinjawadi,6/18/2022,West,1952,0.13,683.2,Maharashtra
OD8698,Yadav,"Eggs, Meat & Fish",Fish,Dhanori,4/24/2023,West,525,0.34,168,Maharashtra
OD8699,Malik,"Eggs, Meat & Fish",Eggs,Bibwewadi,08-01-2022,West,1423,0.24,640.35,Maharashtra
OD8700,Roshan,"Eggs, Meat & Fish",Mutton,Dhanori,10-10-2021,West,684,0.16,88.92,Maharashtra
OD8701,Sharon,Snacks,Chocolates,Mulshi,5/20/2024,West,658,0.22,256.62,Maharashtra
OD8702,Vinne,Food Grains,Atta & Flour,Pune University,12-01-2022,West,1537,0.26,599.43,Maharashtra
OD8703,Vinne,"Eggs, Meat & Fish",Eggs,Bavdhan,12/15/2023,West,1820,0.35,600.6,Maharashtra
OD8704,Surya,Oil & Masala,Masalas,Pimpri-Chinchwad,2/20/2024,West,642,0.34,44.94,Maharashtra
OD8705,Krithika,Beverages,Health Drinks,Narhe,11-05-2024,Central,720,0.27,50.4,Maharashtra
OD8706,Veronica,Oil & Masala,Edible Oil & Ghee,Pimpri-Chinchwad,4/14/2024,Central,2109,0.27,463.98,Maharashtra
OD8707,Yadav,Snacks,Cookies,Hinjawadi,01-01-2024,Central,2045,0.29,879.35,Maharashtra
OD8708,Verma,Fruits & Veggies,Fresh Fruits,Bavdhan,11/14/2024,Central,1290,0.28,528.9,Maharashtra
OD8709,Arutra,Fruits & Veggies,Organic Vegetables,Pune Cantonment,4/28/2022,Central,1846,0.17,683.02,Maharashtra
OD8710,Suresh,"Eggs, Meat & Fish",Chicken,Baner,6/15/2024,Central,2452,0.28,122.6,Maharashtra
OD8711,Sabeela,Oil & Masala,Edible Oil & Ghee,Lonikand,11-05-2024,Central,1069,0.2,406.22,Maharashtra
OD8712,Rumaiza,Fruits & Veggies,Fresh Fruits,Bhosari,6/15/2024,Central,1950,0.33,663,Maharashtra
OD8713,Verma,Fruits & Veggies,Organic Vegetables,Wagholi,8/26/2024,Central,938,0.32,168.84,Maharashtra
OD8714,Verma,Oil & Masala,Spices,Aundh,12-05-2022,Central,704,0.21,133.76,Maharashtra
OD8715,Ramesh,Snacks,Noodles,Aundh,6/15/2024,Central,1980,0.22,198,Maharashtra
OD8716,Kumar,"Eggs, Meat & Fish",Eggs,Rajgurunagar,9/29/2023,Central,1670,0.27,517.7,Maharashtra
OD8717,Verma,"Eggs, Meat & Fish",Mutton,Pune University,05-03-2021,Central,1407,0.1,337.68,Maharashtra
OD8718,Esther,Fruits & Veggies,Fresh Fruits,Mulshi,11-05-2024,Central,957,0.25,114.84,Maharashtra
OD8719,Jonas,"Eggs, Meat & Fish",Chicken,Hinjawadi,4/28/2022,Central,2454,0.2,490.8,Maharashtra
OD8720,Amy,Oil & Masala,Edible Oil & Ghee,Lonikand,3/14/2021,Central,2331,0.21,745.92,Maharashtra
OD8721,Vidya,Beverages,Soft Drinks,Pune University,3/19/2022,Central,897,0.19,80.73,Maharashtra
OD8722,Krithika,Beverages,Health Drinks,Baner,09-07-2021,Central,1293,0.2,155.16,Maharashtra
OD8723,Amy,Snacks,Cookies,Dehu Road,9/18/2024,Central,1073,0.21,300.44,Maharashtra
OD8724,Sundar,Beverages,Health Drinks,Hinjawadi,6/13/2024,Central,1949,0.34,779.6,Maharashtra
OD8725,Aditi,Food Grains,Organic Staples,Dhanori,3/30/2021,Central,845,0.14,270.4,Maharashtra
OD8726,Sharon,Beverages,Health Drinks,Lonikand,07-02-2024,Central,2440,0.34,756.4,Maharashtra
OD8727,Aditi,Fruits & Veggies,Fresh Vegetables,Aundh,2/17/2024,Central,1224,0.27,367.2,Maharashtra
OD8728,Suresh,Fruits & Veggies,Organic Vegetables,Pimpri-Chinchwad,08-05-2024,Central,1271,0.12,394.01,Maharashtra
OD8729,Mathew,Oil & Masala,Edible Oil & Ghee,Bavdhan,09-07-2021,Central,1375,0.27,398.75,Maharashtra
OD8730,Amrish,Snacks,Chocolates,Pimpri-Chinchwad,07-02-2024,Central,1631,0.12,342.51,Maharashtra
OD8731,Shree,Beverages,Health Drinks,Pimpri-Chinchwad,09-03-2021,Central,1062,0.17,329.22,Maharashtra
OD8732,Malik,"Eggs, Meat & Fish",Chicken,Hinjawadi,7/13/2022,Central,1711,0.16,444.86,Maharashtra
OD8733,Arvind,Food Grains,Atta & Flour,Lonikand,09-08-2023,East,2267,0.17,249.37,Maharashtra
OD8734,Amy,Snacks,Cookies,Hinjawadi,9/14/2024,East,847,0.32,245.63,Maharashtra
OD8735,Sabeela,Oil & Masala,Masalas,Dhanori,04-04-2024,East,1306,0.13,78.36,Maharashtra
OD8736,Esther,"Eggs, Meat & Fish",Fish,Sholapur,03-07-2022,East,1934,0.19,367.46,Maharashtra
OD8737,Jackson,Oil & Masala,Masalas,Narhe,03-07-2022,East,1148,0.19,149.24,Maharashtra
OD8738,Ram,Fruits & Veggies,Fresh Fruits,Sholapur,11/26/2023,East,1103,0.33,143.39,Maharashtra
OD8739,Hussain,Beverages,Soft Drinks,Koregaon Park,05-08-2022,East,1828,0.22,493.56,Maharashtra
OD8740,Yadav,Beverages,Soft Drinks,Pune Cantonment,1/15/2023,East,1501,0.25,300.2,Maharashtra
OD8741,Shree,Bakery,Cakes,Kothrud,9/19/2023,East,898,0.17,278.38,Maharashtra
OD8742,Sudeep,Oil & Masala,Edible Oil & Ghee,Kothrud,07-02-2022,East,2055,0.26,554.85,Maharashtra
OD8743,Harish,"Eggs, Meat & Fish",Fish,Hadapsar,9/19/2023,East,795,0.33,127.2,Maharashtra
OD8744,Peer,"Eggs, Meat & Fish",Fish,Narhe,04-02-2024,East,2445,0.3,1051.35,Maharashtra
OD8745,Verma,Snacks,Noodles,Baner,04-04-2024,East,1039,0.31,166.24,Maharashtra
OD8746,Arvind,Snacks,Noodles,Sholapur,9/14/2024,East,1960,0.16,862.4,Maharashtra
OD8747,Jonas,Beverages,Soft Drinks,Dhanori,10/22/2024,East,2081,0.1,166.48,Maharashtra
OD8748,Ravi,Oil & Masala,Masalas,Koregaon Park,06-07-2023,East,1697,0.12,203.64,Maharashtra
OD8749,Sudeep,"Eggs, Meat & Fish",Chicken,Koregaon Park,9/22/2023,East,2270,0.16,839.9,Maharashtra
OD8750,Hussain,Food Grains,Dals & Pulses,Mundhwa,8/27/2024,East,510,0.12,127.5,Maharashtra
OD8751,Yadav,Fruits & Veggies,Organic Fruits,Pune University,9/19/2023,East,1961,0.14,725.57,Maharashtra
OD8752,Amrish,Bakery,Biscuits,Aundh,04-06-2021,East,701,0.29,126.18,Maharashtra
OD8753,Shah,Bakery,Cakes,Hinjawadi,11-01-2022,East,1339,0.33,334.75,Maharashtra
OD8754,Amy,"Eggs, Meat & Fish",Mutton,Pune University,10-07-2023,East,691,0.24,165.84,Maharashtra
OD8755,Ravi,Bakery,Cakes,Dehu Road,04-07-2022,East,916,0.31,201.52,Maharashtra
OD8756,Veena,Food Grains,Organic Staples,Mundhwa,11/24/2023,East,2301,0.32,851.37,Maharashtra
OD8757,Ganesh,Bakery,Breads & Buns,Rajgurunagar,5/29/2022,East,1707,0.21,477.96,Maharashtra
OD8758,Arutra,Oil & Masala,Spices,Dehu Road,9/21/2021,East,2380,0.27,1023.4,Maharashtra
OD8759,Harish,Snacks,Noodles,Dhanori,4/20/2024,East,673,0.23,255.74,Maharashtra
OD8760,Amy,Fruits & Veggies,Organic Fruits,Pune Cantonment,8/27/2024,East,1464,0.3,483.12,Maharashtra
OD8761,Vinne,Food Grains,Organic Staples,Bavdhan,12/27/2023,East,1200,0.33,180,Maharashtra
OD8762,Anu,"Eggs, Meat & Fish",Eggs,Hinjawadi,09-09-2021,East,1311,0.35,550.62,Maharashtra
OD8763,Amrish,Food Grains,Rice,Pimpri-Chinchwad,9/21/2021,East,582,0.29,215.34,Maharashtra
OD8764,Kumar,"Eggs, Meat & Fish",Fish,Aundh,12-06-2022,East,1358,0.27,611.1,Maharashtra
OD8765,Sharon,Fruits & Veggies,Organic Fruits,Hinjawadi,7/30/2024,East,1894,0.14,738.66,Maharashtra
OD8766,Mathew,Snacks,Chocolates,Wagholi,4/20/2024,East,766,0.14,237.46,Maharashtra
OD8767,Arutra,Fruits & Veggies,Fresh Fruits,Bibwewadi,2/17/2024,East,1895,0.25,663.25,Maharashtra
OD8768,Aditi,Food Grains,Organic Staples,Rajgurunagar,7/25/2023,South,1991,0.28,816.31,Maharashtra
OD8769,Shah,Beverages,Health Drinks,Pune University,12/20/2021,South,1036,0.29,207.2,Maharashtra
OD8770,Ganesh,Bakery,Breads & Buns,Lonikand,10/30/2024,South,2155,0.1,926.65,Maharashtra
OD8771,Sheeba,Beverages,Soft Drinks,Sholapur,12/20/2021,South,2398,0.25,527.56,Maharashtra
OD8772,Akash,Bakery,Cakes,Pune Cantonment,10/13/2021,South,2287,0.24,205.83,Maharashtra
OD8773,Vinne,Food Grains,Atta & Flour,Bhosari,04-04-2023,South,1752,0.13,455.52,Maharashtra
OD8774,Veena,Oil & Masala,Spices,Pune University,10/13/2021,South,2386,0.25,691.94,Maharashtra
OD8775,Jackson,Beverages,Health Drinks,Narhe,10/13/2021,South,1003,0.15,330.99,Maharashtra
OD8776,Veena,Beverages,Soft Drinks,Hadapsar,10/30/2024,South,2197,0.19,329.55,Maharashtra
OD8777,Ravi,Food Grains,Organic Staples,Hinjawadi,10/30/2024,South,2126,0.35,850.4,Maharashtra
OD8778,Surya,"Eggs, Meat & Fish",Eggs,Bhosari,5/13/2021,South,1024,0.34,133.12,Maharashtra
OD8779,Vidya,Oil & Masala,Masalas,Pimpri-Chinchwad,10-02-2024,South,1085,0.25,151.9,Maharashtra
OD8780,Surya,Beverages,Soft Drinks,Rajgurunagar,4/25/2024,South,2371,0.26,640.17,Maharashtra
OD8781,Sabeela,"Eggs, Meat & Fish",Fish,Mulshi,09-08-2024,South,1508,0.34,316.68,Maharashtra
OD8782,Surya,Oil & Masala,Spices,Baner,4/25/2024,South,2481,0.12,173.67,Maharashtra
OD8783,Anu,Oil & Masala,Edible Oil & Ghee,Hadapsar,10-02-2024,South,895,0.11,205.85,Maharashtra
OD8784,Roshan,Fruits & Veggies,Organic Vegetables,Bavdhan,11/26/2023,South,1402,0.13,168.24,Maharashtra
OD8785,Ridhesh,Oil & Masala,Masalas,Mulshi,10-02-2024,South,1903,0.25,152.24,Maharashtra
OD8786,Veena,Fruits & Veggies,Fresh Vegetables,Viman Nagar,5/13/2021,South,899,0.3,80.91,Maharashtra
OD8787,Haseena,Beverages,Health Drinks,Mulshi,3/26/2024,West,2124,0.11,743.4,Maharashtra
OD8788,Surya,"Eggs, Meat & Fish",Fish,Narhe,09-05-2024,West,1394,0.31,153.34,Maharashtra
OD8789,Sundar,Fruits & Veggies,Fresh Vegetables,Bhosari,11/29/2022,West,1516,0.24,515.44,Maharashtra
OD8790,Alan,Snacks,Cookies,Bhosari,9/21/2022,West,1043,0.34,469.35,Maharashtra
OD8791,Sudha,Snacks,Noodles,Dehu Road,09-04-2024,West,1288,0.26,270.48,Maharashtra
OD8792,Jonas,Bakery,Biscuits,Pune Cantonment,2/19/2024,West,767,0.16,46.02,Maharashtra
OD8793,Arutra,Snacks,Cookies,Dhanori,6/14/2023,West,1883,0.12,301.28,Maharashtra
OD8794,Jackson,Fruits & Veggies,Organic Vegetables,Sholapur,9/26/2021,West,1144,0.19,446.16,Maharashtra
OD8795,Alan,Food Grains,Dals & Pulses,Viman Nagar,12-07-2021,West,1279,0.21,306.96,Maharashtra
OD8796,Hussain,"Eggs, Meat & Fish",Mutton,Kothrud,09-02-2023,West,2369,0.18,876.53,Maharashtra
OD8797,Sabeela,Beverages,Health Drinks,Bibwewadi,05-09-2024,West,1370,0.22,465.8,Maharashtra
OD8798,Veena,Beverages,Health Drinks,Baner,6/14/2023,West,621,0.28,260.82,Maharashtra
OD8799,Kumar,Fruits & Veggies,Organic Vegetables,Wagholi,05-09-2024,West,2226,0.23,400.68,Maharashtra
OD8800,Yusuf,Bakery,Cakes,Pimpri-Chinchwad,03-10-2023,West,2186,0.16,174.88,Maharashtra
OD8801,Suresh,Oil & Masala,Edible Oil & Ghee,Dehu Road,11-10-2023,West,2325,0.16,627.75,Maharashtra
OD8802,Ram,Beverages,Health Drinks,Pimpri-Chinchwad,5/26/2021,West,661,0.35,251.18,Maharashtra
OD8803,Ganesh,Beverages,Soft Drinks,Pune University,11/17/2023,West,1176,0.12,399.84,Maharashtra
OD8804,Vidya,"Eggs, Meat & Fish",Eggs,Pune University,12-10-2023,West,1191,0.33,178.65,Maharashtra
OD8805,Malik,Food Grains,Organic Staples,Baner,06-11-2024,West,1077,0.19,226.17,Maharashtra
OD8806,Veronica,Snacks,Cookies,Bibwewadi,9/26/2024,West,1268,0.21,63.4,Maharashtra
OD8807,Komal,Snacks,Cookies,Mundhwa,07-01-2023,West,1319,0.1,131.9,Maharashtra
OD8808,Akash,Fruits & Veggies,Organic Fruits,Bavdhan,9/28/2024,West,2110,0.12,865.1,Maharashtra
OD8809,Sharon,Bakery,Cakes,Hinjawadi,12/17/2024,West,2243,0.2,314.02,Maharashtra
OD8810,James,Bakery,Cakes,Camp,12-05-2024,West,1307,0.26,483.59,Maharashtra
OD8811,Sudeep,Beverages,Soft Drinks,Pimpri-Chinchwad,12/18/2023,West,1215,0.16,449.55,Maharashtra
OD8812,Amrish,Fruits & Veggies,Organic Fruits,Camp,9/28/2024,West,1808,0.25,452,Maharashtra
OD8813,Vidya,"Eggs, Meat & Fish",Mutton,Wagholi,12/24/2024,West,1760,0.3,211.2,Maharashtra
OD8814,Arutra,Bakery,Breads & Buns,Lonikand,05-03-2022,West,2295,0.13,481.95,Maharashtra
OD8815,Veena,Fruits & Veggies,Fresh Vegetables,Narhe,9/23/2024,West,507,0.24,147.03,Maharashtra
OD8816,Surya,Beverages,Soft Drinks,Mulshi,4/13/2022,West,2390,0.12,956,Maharashtra
OD8817,Krithika,Bakery,Breads & Buns,Dehu Road,9/28/2024,West,1495,0.24,627.9,Maharashtra
OD8818,Aditi,Bakery,Cakes,Koregaon Park,06-11-2024,West,860,0.19,352.6,Maharashtra
OD8819,Muneer,Bakery,Breads & Buns,Kothrud,12/18/2023,West,1720,0.13,498.8,Maharashtra
OD8820,Vince,Bakery,Breads & Buns,Bhosari,11-10-2023,West,2052,0.11,554.04,Maharashtra
OD8821,Mathew,Food Grains,Organic Staples,Aundh,12/18/2023,West,608,0.14,103.36,Maharashtra
OD8822,Haseena,Snacks,Chocolates,Rajgurunagar,06-11-2024,West,1775,0.18,355,Maharashtra
OD8823,Adavan,Fruits & Veggies,Organic Vegetables,Hinjawadi,06-11-2024,West,2379,0.3,785.07,Maharashtra
OD8824,Willams,Bakery,Cakes,Mundhwa,10-12-2024,West,1418,0.14,255.24,Maharashtra
OD8825,Jonas,Food Grains,Rice,Bibwewadi,10/17/2023,West,867,0.3,164.73,Maharashtra
OD8826,Alan,Snacks,Cookies,Bavdhan,05-09-2024,West,2361,0.3,802.74,Maharashtra
OD8827,Sundar,Beverages,Soft Drinks,Viman Nagar,3/23/2024,West,1295,0.25,142.45,Maharashtra
OD8828,Ravi,Snacks,Chocolates,Pune Cantonment,12-05-2024,West,1324,0.15,476.64,Maharashtra
OD8829,Anu,"Eggs, Meat & Fish",Chicken,Narhe,12-05-2024,West,791,0.17,55.37,Maharashtra
OD8830,Ridhesh,Food Grains,Dals & Pulses,Mundhwa,4/13/2022,West,2286,0.16,137.16,Maharashtra
OD8831,Sheeba,Bakery,Breads & Buns,Rajgurunagar,09-07-2024,West,1417,0.13,481.78,Maharashtra
OD8832,Yusuf,Bakery,Breads & Buns,Koregaon Park,9/28/2024,West,590,0.34,247.8,Maharashtra
OD8833,Sharon,Oil & Masala,Edible Oil & Ghee,Pimpri-Chinchwad,10-06-2023,West,650,0.19,84.5,Maharashtra
OD8834,Krithika,Beverages,Health Drinks,Hadapsar,10-06-2023,West,1730,0.27,363.3,Maharashtra
OD8835,Arutra,Food Grains,Dals & Pulses,Dhanori,12/18/2023,West,1759,0.17,686.01,Maharashtra
OD8836,Sudha,Fruits & Veggies,Organic Vegetables,Mundhwa,5/20/2023,West,1458,0.12,320.76,Maharashtra
OD8837,Vidya,Bakery,Biscuits,Dehu Road,6/26/2023,Central,2090,0.34,856.9,Maharashtra
OD8838,Amrish,Snacks,Chocolates,Narhe,11-09-2022,Central,524,0.25,89.08,Maharashtra
OD8839,Vinne,Food Grains,Rice,Viman Nagar,12-10-2024,Central,1478,0.27,517.3,Maharashtra
OD8840,Yusuf,Oil & Masala,Edible Oil & Ghee,Bhosari,6/26/2023,Central,1931,0.33,502.06,Maharashtra
OD8841,Yadav,Snacks,Noodles,Wagholi,6/26/2023,Central,1706,0.32,341.2,Maharashtra
OD8842,Vidya,Fruits & Veggies,Fresh Vegetables,Hinjawadi,05-10-2022,Central,966,0.21,367.08,Maharashtra
OD8843,Roshan,Food Grains,Organic Staples,Koregaon Park,3/13/2024,Central,1639,0.2,229.46,Maharashtra
OD8844,Sudeep,Snacks,Noodles,Mulshi,04-03-2023,Central,1512,0.24,362.88,Maharashtra
OD8845,Ridhesh,Snacks,Noodles,Pimpri-Chinchwad,11-04-2024,Central,1207,0.25,519.01,Maharashtra
OD8846,Roshan,Beverages,Health Drinks,Aundh,3/13/2024,Central,1342,0.12,120.78,Maharashtra
OD8847,Veena,"Eggs, Meat & Fish",Chicken,Hadapsar,3/13/2024,Central,1371,0.21,274.2,Maharashtra
OD8848,Harish,Snacks,Chocolates,Rajgurunagar,11-04-2024,Central,1814,0.14,798.16,Maharashtra
OD8849,Roshan,Fruits & Veggies,Fresh Fruits,Pune University,11-04-2024,Central,2150,0.15,709.5,Maharashtra
OD8850,Aditi,Beverages,Health Drinks,Bhosari,05-10-2022,Central,1512,0.27,665.28,Maharashtra
OD8851,Ridhesh,"Eggs, Meat & Fish",Chicken,Hadapsar,11-04-2024,Central,720,0.1,244.8,Maharashtra
OD8852,Jackson,Bakery,Biscuits,Bhosari,07-01-2023,East,1499,0.18,269.82,Maharashtra
OD8853,Sabeela,Bakery,Biscuits,Bhosari,12-10-2022,East,2360,0.23,141.6,Maharashtra
OD8854,Hafiz,Fruits & Veggies,Organic Fruits,Kothrud,10/20/2024,East,1023,0.13,306.9,Maharashtra
OD8855,Sheeba,Fruits & Veggies,Organic Fruits,Mulshi,12-10-2022,East,1912,0.24,554.48,Maharashtra
OD8856,Esther,Fruits & Veggies,Organic Vegetables,Baner,12-10-2022,East,2426,0.24,1018.92,Maharashtra
OD8857,Amy,Food Grains,Organic Staples,Koregaon Park,07-01-2023,East,1725,0.26,86.25,Maharashtra
OD8858,Malik,Snacks,Cookies,Narhe,6/19/2022,East,843,0.35,168.6,Maharashtra
OD8859,Sundar,Fruits & Veggies,Fresh Vegetables,Baner,9/29/2024,East,2334,0.21,653.52,Maharashtra
OD8860,James,Food Grains,Organic Staples,Wagholi,9/29/2024,East,1107,0.26,210.33,Maharashtra
OD8861,Ridhesh,Food Grains,Dals & Pulses,Kothrud,11/30/2024,East,1974,0.24,197.4,Maharashtra
OD8862,Veronica,Beverages,Health Drinks,Aundh,12/18/2022,East,1746,0.15,453.96,Maharashtra
OD8863,Malik,Food Grains,Organic Staples,Mulshi,11/19/2024,East,1822,0.34,273.3,Maharashtra
OD8864,Harish,Bakery,Breads & Buns,Mulshi,9/19/2024,East,1385,0.32,263.15,Maharashtra
OD8865,Komal,Food Grains,Atta & Flour,Dehu Road,02-05-2023,South,509,0.14,35.63,Maharashtra
OD8866,Veronica,Oil & Masala,Edible Oil & Ghee,Pune University,02-05-2023,South,1114,0.14,256.22,Maharashtra
OD8867,Jonas,"Eggs, Meat & Fish",Fish,Pune,06-04-2024,South,1473,0.35,530.28,Maharashtra
OD8868,Ganesh,Beverages,Health Drinks,Viman Nagar,02-05-2023,South,838,0.15,159.22,Maharashtra
OD8869,Sundar,Oil & Masala,Spices,Dhanori,02-05-2023,South,2305,0.22,968.1,Maharashtra
OD8870,Hafiz,Food Grains,Atta & Flour,Aundh,5/24/2023,South,1486,0.32,148.6,Maharashtra
OD8871,Jackson,Oil & Masala,Spices,Pune,02-05-2023,South,558,0.35,111.6,Maharashtra
OD8872,James,Beverages,Soft Drinks,Bibwewadi,5/24/2023,South,1815,0.3,326.7,Maharashtra
OD8873,Verma,Fruits & Veggies,Fresh Fruits,Bibwewadi,06-04-2024,South,2346,0.18,258.06,Maharashtra
OD8874,Sudeep,Fruits & Veggies,Organic Fruits,Viman Nagar,02-05-2023,South,1566,0.24,501.12,Maharashtra
OD8875,Hussain,Oil & Masala,Edible Oil & Ghee,Mundhwa,04-07-2021,South,1486,0.25,148.6,Maharashtra
OD8876,Muneer,Food Grains,Organic Staples,Hadapsar,02-05-2023,South,1082,0.28,421.98,Maharashtra
OD8877,Amrish,Food Grains,Dals & Pulses,Mulshi,10-12-2024,South,816,0.28,334.56,Maharashtra
OD8878,Esther,Snacks,Cookies,Kothrud,12-01-2023,West,2390,0.3,669.2,Maharashtra
OD8879,Harish,Oil & Masala,Masalas,Wagholi,4/15/2021,West,2286,0.3,640.08,Maharashtra
OD8880,Hussain,Snacks,Chocolates,Pimpri-Chinchwad,09-11-2024,West,1952,0.26,117.12,Maharashtra
